all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
Total  20098  19136  13   185  324  190  11   104  59   76   
Total  20098  19136  13   185  324  190  11   104  59   76   
Total  20098  19136  13   185  324  190  11   104  59   76   
Total  20098  19136  13   185  324  190  11   104  59   76   
Total  20098  19136  13   185  324  190  11   104  59   76   
Total  20098  19136  13   185  324  190  11   104  59   76   
Total  20098  19136  13   185  324  190  11   104  59   76   
Total  20098  19136  13   185  324  190  11   104  59   76   
Total  20098  19136  13   185  324  190  11   104  59   76   
train         0      1    2    3    4    5    6    7    8    
train         0      1    2    3    4    5    6    7    8    
train         0      1    2    3    4    5    6    7    8    
train         0      1    2    3    4    5    6    7    8    
train         0      1    2    3    4    5    6    7    8    
train         0      1    2    3    4    5    6    7    8    
train         0      1    2    3    4    5    6    7    8    
train         0      1    2    3    4    5    6    7    8    
train         0      1    2    3    4    5    6    7    8    
2      2010   1914   1    19   32   19   1    11   6    7    
1      2010   1914   1    19   32   19   1    11   6    7    
1      2010   1914   1    19   32   19   1    11   6    7    
1      2010   1914   1    19   32   19   1    11   6    7    
1      2010   1914   1    19   32   19   1    11   6    7    
1      2010   1914   1    19   32   19   1    11   6    7    
1      2010   1914   1    19   32   19   1    11   6    7    
1      2010   1914   1    19   32   19   1    11   6    7    
1      2010   1914   1    19   32   19   1    11   6    7    
3      2010   1914   1    19   32   19   1    11   5    8    
3      2010   1914   1    19   32   19   1    11   5    8    
2      2010   1914   1    19   32   19   1    11   6    7    
2      2010   1914   1    19   32   19   1    11   6    7    
2      2010   1914   1    19   32   19   1    11   6    7    
2      2010   1914   1    19   32   19   1    11   6    7    
2      2010   1914   1    19   32   19   1    11   6    7    
2      2010   1914   1    19   32   19   1    11   6    7    
2      2010   1914   1    19   32   19   1    11   6    7    
4      2010   1914   1    19   32   19   1    10   6    8    
4      2010   1914   1    19   32   19   1    10   6    8    
4      2010   1914   1    19   32   19   1    10   6    8    
3      2010   1914   1    19   32   19   1    11   5    8    
3      2010   1914   1    19   32   19   1    11   5    8    
3      2010   1914   1    19   32   19   1    11   5    8    
3      2010   1914   1    19   32   19   1    11   5    8    
3      2010   1914   1    19   32   19   1    11   5    8    
3      2010   1914   1    19   32   19   1    11   5    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
4      2010   1914   1    19   32   19   1    10   6    8    
4      2010   1914   1    19   32   19   1    10   6    8    
4      2010   1914   1    19   32   19   1    10   6    8    
4      2010   1914   1    19   32   19   1    10   6    8    
4      2010   1914   1    19   32   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
8      2010   1913   2    18   33   19   1    10   6    8    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
10     2009   1913   1    19   32   19   1    11   6    7    
9      2009   1913   2    18   32   19   2    10   6    7    
Total  18088  17222  12   166  292  171  10   93   53   69   
Total  18088  17222  12   166  292  171  10   93   53   69   
Total  18088  17222  12   166  292  171  10   93   54   68   
Total  18088  17222  12   166  292  171  10   94   53   68   
Total  18088  17222  12   167  291  171  10   94   53   68   
Total  18088  17222  12   167  291  171  10   94   53   68   
Total  18088  17223  11   167  291  171  10   94   53   68   
Total  18088  17223  11   167  291  171  10   94   53   68   
Total  18089  17223  12   166  292  171  10   93   53   69   
test          0      1    2    3    4    5    6    7    8    
test          0      1    2    3    4    5    6    7    8    
test          0      1    2    3    4    5    6    7    8    
test          0      1    2    3    4    5    6    7    8    
test          0      1    2    3    4    5    6    7    8    
test          0      1    2    3    4    5    6    7    8    
test          0      1    2    3    4    5    6    7    8    
test          0      1    2    3    4    5    6    7    8    
test          0      1    2    3    4    5    6    7    8    
1      2010   1914   1    19   32   19   1    11   6    7    
2      2010   1914   1    19   32   19   1    11   6    7    
3      2010   1914   1    19   32   19   1    11   5    8    
4      2010   1914   1    19   32   19   1    10   6    8    
5      2010   1914   1    18   33   19   1    10   6    8    
6      2010   1914   1    18   33   19   1    10   6    8    
7      2010   1913   2    18   33   19   1    10   6    8    
8      2010   1913   2    18   33   19   1    10   6    8    
10     2009   1913   1    19   32   19   1    11   6    7    
Total  2010   1914   1    19   32   19   1    11   6    7    
Total  2010   1914   1    19   32   19   1    11   6    7    
Total  2010   1914   1    19   32   19   1    11   5    8    
Total  2010   1914   1    19   32   19   1    10   6    8    
Total  2010   1914   1    18   33   19   1    10   6    8    
Total  2010   1914   1    18   33   19   1    10   6    8    
Total  2010   1913   2    18   33   19   1    10   6    8    
Total  2010   1913   2    18   33   19   1    10   6    8    
Total  2009   1913   1    19   32   19   1    11   6    7    
Classes             
Classes             
Classes             
Classes             
Classes             
Classes             
Classes             
Classes             
Classes             
0         17222     
0         17222     
0         17222     
0         17222     
0         17222     
0         17222     
0         17223     
0         17223     
0         17223     
1         12        
1         12        
1         12        
1         12        
1         12        
1         12        
1         11        
1         11        
1         12        
2         166       
2         166       
2         166       
2         166       
2         167       
2         167       
2         167       
2         167       
2         166       
3         292       
3         292       
3         292       
3         292       
3         291       
3         291       
3         291       
3         291       
3         292       
4         171       
4         171       
4         171       
4         171       
4         171       
4         171       
4         171       
4         171       
4         171       
5         10        
5         10        
5         10        
5         10        
5         10        
5         10        
5         10        
5         10        
5         10        
6         93        
6         93        
6         93        
6         94        
6         94        
6         94        
6         94        
6         94        
6         93        
7         53        
7         53        
7         54        
7         53        
7         53        
7         53        
7         53        
7         53        
7         53        
8         69        
8         69        
8         68        
8         68        
8         68        
8         68        
8         68        
8         68        
8         69        
Total     18088     

Total     18088     

Total     18088     

Total     18088     

Total     18088     

Total     18088     

Total     18088     

Total     18088     

Total     18089     

Shape: 450       

Shape: 450       

Shape: 450       

Shape: 450       

Shape: 450       

Shape: 450       

Shape: 450       

Shape: 450       

Shape: 450       

['rnd', 1, 'fold', 1, 'lvl', 'coarse', 'conf', 1370, 544]
['rnd', 1, 'fold', 2, 'lvl', 'coarse', 'conf', 1347, 567]
['rnd', 1, 'fold', 3, 'lvl', 'coarse', 'conf', 1384, 530]
['rnd', 1, 'fold', 4, 'lvl', 'coarse', 'conf', 1342, 572]
['rnd', 1, 'fold', 5, 'lvl', 'coarse', 'conf', 1309, 605]
['rnd', 1, 'fold', 6, 'lvl', 'coarse', 'conf', 1336, 578]
['rnd', 1, 'fold', 7, 'lvl', 'coarse', 'conf', 1371, 542]
['rnd', 1, 'fold', 8, 'lvl', 'coarse', 'conf', 1352, 561]
['rnd', 1, 'fold', 10, 'lvl', 'coarse', 'conf', 1335, 578]
['rnd', 1, 'fold', 1, 'lvl', 'coarse', 'conf', 16, 80]
['rnd', 1, 'fold', 2, 'lvl', 'coarse', 'conf', 23, 73]
['rnd', 1, 'fold', 3, 'lvl', 'coarse', 'conf', 11, 85]
['rnd', 1, 'fold', 4, 'lvl', 'coarse', 'conf', 22, 74]
['rnd', 1, 'fold', 5, 'lvl', 'coarse', 'conf', 19, 77]
['rnd', 1, 'fold', 6, 'lvl', 'coarse', 'conf', 18, 78]
['rnd', 1, 'fold', 7, 'lvl', 'coarse', 'conf', 21, 76]
['rnd', 1, 'fold', 8, 'lvl', 'coarse', 'conf', 25, 72]
['rnd', 1, 'fold', 10, 'lvl', 'coarse', 'conf', 18, 78]
['rnd', 1, 'fold', 1, 'lvl', 'coarse', 'acc', 0.72139303482587069, 'f1', 0.22222222222222221]
['rnd', 1, 'fold', 2, 'lvl', 'coarse', 'acc', 0.70646766169154229, 'f1', 0.19836956521739132]
['rnd', 1, 'fold', 3, 'lvl', 'coarse', 'acc', 0.73084577114427862, 'f1', 0.23909985935302389]
['rnd', 1, 'fold', 4, 'lvl', 'coarse', 'acc', 0.70447761194029845, 'f1', 0.19946091644204852]
['rnd', 1, 'fold', 5, 'lvl', 'coarse', 'acc', 0.68955223880597016, 'f1', 0.19794344473007711]
['rnd', 1, 'fold', 6, 'lvl', 'coarse', 'acc', 0.70348258706467659, 'f1', 0.20744680851063829]
['rnd', 1, 'fold', 7, 'lvl', 'coarse', 'acc', 0.71990049751243779, 'f1', 0.21258741258741257]
['rnd', 1, 'fold', 8, 'lvl', 'coarse', 'acc', 0.70845771144278602, 'f1', 0.19726027397260273]
['rnd', 1, 'fold', 10, 'lvl', 'coarse', 'acc', 0.70333499253359877, 'f1', 0.20744680851063829]
['rnd', 1, 'fold', 1, 'lvl', 'coarse', 'pr', 0.84701365154491826, 'roc', 0.86047435562521768]
['rnd', 1, 'fold', 2, 'lvl', 'coarse', 'pr', 0.80890223643505832, 'roc', 0.80134317311041448]
['rnd', 1, 'fold', 3, 'lvl', 'coarse', 'pr', 0.86159052084828913, 'roc', 0.86561193834900751]
['rnd', 1, 'fold', 4, 'lvl', 'coarse', 'pr', 0.78754719308008281, 'roc', 0.78714951236502961]
['rnd', 1, 'fold', 5, 'lvl', 'coarse', 'pr', 0.798488931102598, 'roc', 0.81389324277255304]
['rnd', 1, 'fold', 6, 'lvl', 'coarse', 'pr', 0.80032279422527497, 'roc', 0.82494666492511315]
['rnd', 1, 'fold', 7, 'lvl', 'coarse', 'pr', 0.81629294160998089, 'roc', 0.83948405106676516]
['rnd', 1, 'fold', 8, 'lvl', 'coarse', 'pr', 0.79456242671564292, 'roc', 0.80615538825507516]
['rnd', 1, 'fold', 10, 'lvl', 'coarse', 'pr', 0.79996378118852929, 'roc', 0.81230941801707657]
['rnd', 1, 'fold', 1, 'lvl', 'coarse', 'rndTime', '0.26']
['rnd', 1, 'fold', 2, 'lvl', 'coarse', 'rndTime', '0.29']
['rnd', 1, 'fold', 3, 'lvl', 'coarse', 'rndTime', '0.31']
['rnd', 1, 'fold', 4, 'lvl', 'coarse', 'rndTime', '0.26']
['rnd', 1, 'fold', 5, 'lvl', 'coarse', 'rndTime', '0.31']
['rnd', 1, 'fold', 6, 'lvl', 'coarse', 'rndTime', '0.28']
['rnd', 1, 'fold', 7, 'lvl', 'coarse', 'rndTime', '0.29']
['rnd', 1, 'fold', 8, 'lvl', 'coarse', 'rndTime', '0.31']
['rnd', 1, 'fold', 10, 'lvl', 'coarse', 'rndTime', '0.32']
['rnd', 1, 'fold', 1, 'lvl', 'coarse', 'rndTimeTot', '1.4']
['rnd', 1, 'fold', 2, 'lvl', 'coarse', 'rndTimeTot', '1.65']
['rnd', 1, 'fold', 3, 'lvl', 'coarse', 'rndTimeTot', '1.68']
['rnd', 1, 'fold', 4, 'lvl', 'coarse', 'rndTimeTot', '1.38']
['rnd', 1, 'fold', 5, 'lvl', 'coarse', 'rndTimeTot', '1.68']
['rnd', 1, 'fold', 6, 'lvl', 'coarse', 'rndTimeTot', '1.48']
['rnd', 1, 'fold', 7, 'lvl', 'coarse', 'rndTimeTot', '1.56']
['rnd', 1, 'fold', 8, 'lvl', 'coarse', 'rndTimeTot', '1.6']
['rnd', 1, 'fold', 10, 'lvl', 'coarse', 'rndTimeTot', '1.65']
['rnd', 1, 'fold', 1, 'lvl', 'coarse', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 1, 'fold', 2, 'lvl', 'coarse', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 1, 'fold', 3, 'lvl', 'coarse', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 1, 'fold', 4, 'lvl', 'coarse', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 1, 'fold', 5, 'lvl', 'coarse', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 1, 'fold', 6, 'lvl', 'coarse', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 1, 'fold', 7, 'lvl', 'coarse', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 1, 'fold', 8, 'lvl', 'coarse', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 1, 'fold', 10, 'lvl', 'coarse', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['Total Time:', '0hr 0m 39.60sec']
['Total Time:', '0hr 0m 42.32sec']
['Total Time:', '0hr 0m 45.29sec']
['Total Time:', '0hr 0m 39.43sec']
['Total Time:', '0hr 0m 42.15sec']
['Total Time:', '0hr 0m 40.61sec']
['Total Time:', '0hr 0m 42.36sec']
['Total Time:', '0hr 0m 41.99sec']
['Total Time:', '0hr 0m 43.36sec']
['rnd', 2, 'fold', 1, 'lvl', 'coarse', 'conf', 1370, 544]
['rnd', 2, 'fold', 2, 'lvl', 'coarse', 'conf', 1347, 567]
['rnd', 2, 'fold', 3, 'lvl', 'coarse', 'conf', 1384, 530]
['rnd', 2, 'fold', 4, 'lvl', 'coarse', 'conf', 1342, 572]
['rnd', 2, 'fold', 5, 'lvl', 'coarse', 'conf', 1309, 605]
['rnd', 2, 'fold', 6, 'lvl', 'coarse', 'conf', 1336, 578]
['rnd', 2, 'fold', 7, 'lvl', 'coarse', 'conf', 1371, 542]
['rnd', 2, 'fold', 8, 'lvl', 'coarse', 'conf', 1352, 561]
['rnd', 2, 'fold', 10, 'lvl', 'coarse', 'conf', 1335, 578]
['rnd', 2, 'fold', 1, 'lvl', 'coarse', 'conf', 16, 80]
['rnd', 2, 'fold', 2, 'lvl', 'coarse', 'conf', 23, 73]
['rnd', 2, 'fold', 3, 'lvl', 'coarse', 'conf', 11, 85]
['rnd', 2, 'fold', 4, 'lvl', 'coarse', 'conf', 22, 74]
['rnd', 2, 'fold', 5, 'lvl', 'coarse', 'conf', 19, 77]
['rnd', 2, 'fold', 6, 'lvl', 'coarse', 'conf', 18, 78]
['rnd', 2, 'fold', 7, 'lvl', 'coarse', 'conf', 21, 76]
['rnd', 2, 'fold', 8, 'lvl', 'coarse', 'conf', 25, 72]
['rnd', 2, 'fold', 10, 'lvl', 'coarse', 'conf', 18, 78]
['rnd', 2, 'fold', 1, 'lvl', 'coarse', 'acc', 0.72139303482587069, 'f1', 0.22222222222222221]
['rnd', 2, 'fold', 2, 'lvl', 'coarse', 'acc', 0.70646766169154229, 'f1', 0.19836956521739132]
['rnd', 2, 'fold', 3, 'lvl', 'coarse', 'acc', 0.73084577114427862, 'f1', 0.23909985935302389]
['rnd', 2, 'fold', 4, 'lvl', 'coarse', 'acc', 0.70447761194029845, 'f1', 0.19946091644204852]
['rnd', 2, 'fold', 5, 'lvl', 'coarse', 'acc', 0.68955223880597016, 'f1', 0.19794344473007711]
['rnd', 2, 'fold', 6, 'lvl', 'coarse', 'acc', 0.70348258706467659, 'f1', 0.20744680851063829]
['rnd', 2, 'fold', 7, 'lvl', 'coarse', 'acc', 0.71990049751243779, 'f1', 0.21258741258741257]
['rnd', 2, 'fold', 8, 'lvl', 'coarse', 'acc', 0.70845771144278602, 'f1', 0.19726027397260273]
['rnd', 2, 'fold', 10, 'lvl', 'coarse', 'acc', 0.70333499253359877, 'f1', 0.20744680851063829]
['rnd', 2, 'fold', 1, 'lvl', 'coarse', 'pr', 0.84701365154491826, 'roc', 0.86047435562521768]
['rnd', 2, 'fold', 2, 'lvl', 'coarse', 'pr', 0.80890223643505832, 'roc', 0.80134317311041448]
['rnd', 2, 'fold', 3, 'lvl', 'coarse', 'pr', 0.86159052084828913, 'roc', 0.86561193834900751]
['rnd', 2, 'fold', 4, 'lvl', 'coarse', 'pr', 0.78754719308008281, 'roc', 0.78714951236502961]
['rnd', 2, 'fold', 5, 'lvl', 'coarse', 'pr', 0.798488931102598, 'roc', 0.81389324277255304]
['rnd', 2, 'fold', 6, 'lvl', 'coarse', 'pr', 0.80032279422527497, 'roc', 0.82494666492511315]
['rnd', 2, 'fold', 7, 'lvl', 'coarse', 'pr', 0.81629294160998089, 'roc', 0.83948405106676516]
['rnd', 2, 'fold', 8, 'lvl', 'coarse', 'pr', 0.79456242671564292, 'roc', 0.80615538825507516]
['rnd', 2, 'fold', 10, 'lvl', 'coarse', 'pr', 0.79996378118852929, 'roc', 0.81230941801707657]
['rnd', 2, 'fold', 1, 'lvl', 'coarse', 'rndTime', '0.21']
['rnd', 2, 'fold', 2, 'lvl', 'coarse', 'rndTime', '0.24']
['rnd', 2, 'fold', 3, 'lvl', 'coarse', 'rndTime', '0.25']
['rnd', 2, 'fold', 4, 'lvl', 'coarse', 'rndTime', '0.21']
['rnd', 2, 'fold', 5, 'lvl', 'coarse', 'rndTime', '0.26']
['rnd', 2, 'fold', 6, 'lvl', 'coarse', 'rndTime', '0.21']
['rnd', 2, 'fold', 7, 'lvl', 'coarse', 'rndTime', '0.25']
['rnd', 2, 'fold', 8, 'lvl', 'coarse', 'rndTime', '0.25']
['rnd', 2, 'fold', 10, 'lvl', 'coarse', 'rndTime', '0.26']
['rnd', 2, 'fold', 1, 'lvl', 'coarse', 'rndTimeTot', '1.32']
['rnd', 2, 'fold', 2, 'lvl', 'coarse', 'rndTimeTot', '1.58']
['rnd', 2, 'fold', 3, 'lvl', 'coarse', 'rndTimeTot', '1.59']
['rnd', 2, 'fold', 4, 'lvl', 'coarse', 'rndTimeTot', '1.33']
['rnd', 2, 'fold', 5, 'lvl', 'coarse', 'rndTimeTot', '1.6']
['rnd', 2, 'fold', 6, 'lvl', 'coarse', 'rndTimeTot', '1.42']
['rnd', 2, 'fold', 7, 'lvl', 'coarse', 'rndTimeTot', '1.54']
['rnd', 2, 'fold', 8, 'lvl', 'coarse', 'rndTimeTot', '1.49']
['rnd', 2, 'fold', 10, 'lvl', 'coarse', 'rndTimeTot', '1.71']
['rnd', 2, 'fold', 1, 'lvl', 'coarse', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 2, 'fold', 2, 'lvl', 'coarse', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 2, 'fold', 3, 'lvl', 'coarse', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 2, 'fold', 4, 'lvl', 'coarse', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 2, 'fold', 5, 'lvl', 'coarse', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 2, 'fold', 6, 'lvl', 'coarse', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 2, 'fold', 7, 'lvl', 'coarse', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 2, 'fold', 8, 'lvl', 'coarse', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['rnd', 2, 'fold', 10, 'lvl', 'coarse', (0, 952), (1, 10), (2, 11), (3, 16), (4, 11), (5, 10), (6, 10), (7, 10), (8, 10), ('tot', 1040)]
['Total Time:', '0hr 0m 40.93sec']
['Total Time:', '0hr 0m 43.91sec']
['Total Time:', '0hr 0m 46.89sec']
['Total Time:', '0hr 0m 40.77sec']
['Total Time:', '0hr 0m 43.75sec']
['Total Time:', '0hr 0m 42.04sec']
['Total Time:', '0hr 0m 43.90sec']
['Total Time:', '0hr 0m 43.49sec']
['Total Time:', '0hr 0m 45.09sec']
['rnd', 3, 'fold', 1, 'lvl', 'coarse', 'conf', 1408, 506]
['rnd', 3, 'fold', 2, 'lvl', 'coarse', 'conf', 1393, 521]
['rnd', 3, 'fold', 3, 'lvl', 'coarse', 'conf', 1402, 512]
['rnd', 3, 'fold', 4, 'lvl', 'coarse', 'conf', 1362, 552]
['rnd', 3, 'fold', 5, 'lvl', 'coarse', 'conf', 1346, 568]
['rnd', 3, 'fold', 6, 'lvl', 'coarse', 'conf', 1381, 533]
